global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority,recrawl_group,pair_key,recrawl_batch
19180,19182,64034000,PGD Phú Giáo,106.7955924,11.29029,88031000,PGD Tam Thắng,107.0854444,10.3494722,109.2991452213979,TP. Hồ Chí Minh,192,80,"1 hr 47 min
72.8 km",72.8,1 hr 47 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__88031000,64034000__88031000,"11.29029,106.79559__10.34947,107.08544","10.34947,107.08544__11.29029,106.79559",directed_pair_key_by_code,143.0,72.8,,1 hr 47 min,,0.6661,-70.2,70.2,0.4909,SUSPECT_CHANGED,HIGH,HIGH,64034000__88031000,batch_03
15820,15822,14534000,PGD Sông Cầu,105.8677237,21.3129019,32231000,PGD Hoàng Văn Thụ,105.7788826,20.9739617,38.79836288278876,TP. Hà Nội,159,20,"51 min
33.1 km",33.1,51 min,part/output_part_159/ket_qua_tu_0_den_99.xlsx,original_output,ok,14534000__32231000,14534000__32231000,"21.31290,105.86772__20.97396,105.77888","20.97396,105.77888__21.31290,105.86772",directed_pair_key_by_code,43.8,33.1,,51 min,,0.8531,-10.7,10.7,0.2443,WATCH_CHANGED,MEDIUM,MEDIUM,14534000__32231000,batch_03
22831,22833,90233000,PGD Sala,106.7243851,10.769637,93231000,PGD Lê Quang Sung,106.6496587,10.7513092,8.413650091632588,TP. Hồ Chí Minh,229,31,"16 min
5.4 km",5.4,16 min,part/output_part_229/ket_qua_tu_0_den_99.xlsx,original_output,ok,90233000__93231000,90233000__93231000,"10.76964,106.72439__10.75131,106.64966","10.75131,106.64966__10.76964,106.72439",directed_pair_key_by_code,10.6,5.4,,16 min,,0.6418,-5.2,5.2,0.4906,SUSPECT_CHANGED,HIGH,HIGH,90233000__93231000,batch_03
11798,11800,12833000,PGD Long Biên,105.8827076,21.0662337,32436000,PGD Đại Kim,105.8210842,20.9724783,12.23093423664657,TP. Hà Nội,118,98,"40 min
22.5 km",22.5,40 min,part/output_part_118/ket_qua_tu_0_den_99.xlsx,original_output,ok,12833000__32436000,12833000__32436000,"21.06623,105.88271__20.97248,105.82108","20.97248,105.82108__21.06623,105.88271",directed_pair_key_by_code,18.1,22.5,,40 min,,1.8396,4.4,4.4,0.2431,WATCH_CHANGED,MEDIUM,MEDIUM,12833000__32436000,batch_03
19654,19656,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,92600000,CN 8 Thành phố Hồ Chí Minh,106.6653111,10.7423991,62.6909506839872,TP. Hồ Chí Minh,197,54,"1 hr 16 min
51.5 km",51.5,1 hr 16 min,part/output_part_197/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__92600000,88000000__92600000,"10.34819,107.07531__10.74240,106.66531","10.34819,107.07531__10.74240,106.66531",directed_pair_key_by_code,101.0,51.5,,1 hr 16 min,,0.8215,-49.5,49.5,0.4901,SUSPECT_CHANGED,HIGH,HIGH,88000000__92600000,batch_03
7295,7297,12200000,CN Hoàn Kiếm,105.854297,21.022063,12230000,PGD Đồng Xuân,105.8501004,21.0378505,1.808719308750482,TP. Hà Nội,73,95,"9 min
2.5 km",2.5,9 min,part/output_part_73/ket_qua_tu_0_den_99.xlsx,original_output,ok,12200000__12230000,12200000__12230000,"21.02206,105.85430__21.03785,105.85010","21.02206,105.85430__21.03785,105.85010",directed_pair_key_by_code,3.3,2.5,,9 min,,1.3822,-0.8,0.8,0.2424,WATCH_CHANGED,MEDIUM,MEDIUM,12200000__12230000,batch_03
25990,25992,92033000,PGD Hoa Việt,106.6587496,10.7525874,94434000,PGD Phan Văn Hớn,106.6173015,10.8288293,9.61085425353435,TP. Hồ Chí Minh,260,90,"35 min
21.0 km",21.0,35 min,part/output_part_260/ket_qua_tu_0_den_99.xlsx,original_output,ok,92033000__94434000,92033000__94434000,"10.75259,106.65875__10.82883,106.61730","10.75259,106.65875__10.82883,106.61730",directed_pair_key_by_code,14.1,21.0,,35 min,,2.185,6.9,6.9,0.4894,SUSPECT_CHANGED,HIGH,HIGH,92033000__94434000,batch_03
16811,16813,32030000,PGD La Phù,105.7290427,20.9897546,32831000,PGD Bình Phú,105.6134442,21.0168412,12.3721714740559,TP. Hà Nội,169,11,"51 min
19.5 km",19.5,51 min,part/output_part_169/ket_qua_tu_0_den_99.xlsx,original_output,ok,32030000__32831000,32030000__32831000,"20.98975,105.72904__21.01684,105.61344","20.98975,105.72904__21.01684,105.61344",directed_pair_key_by_code,15.7,19.5,,51 min,,1.5761,3.8,3.8,0.242,WATCH_CHANGED,MEDIUM,MEDIUM,32030000__32831000,batch_03
19640,19642,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,92038000,PGD Bình Tây,106.6366052,10.7484977,65.43054245839559,TP. Hồ Chí Minh,197,40,"1 hr 19 min
53.2 km",53.2,1 hr 19 min,part/output_part_197/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__92038000,88000000__92038000,"10.34819,107.07531__10.74850,106.63661","10.34819,107.07531__10.74850,106.63661",directed_pair_key_by_code,104.0,53.2,,1 hr 19 min,,0.8131,-50.8,50.8,0.4885,SUSPECT_CHANGED,HIGH,HIGH,88000000__92038000,batch_03
10267,10269,12640000,PGD Hồ Giám,105.834118,21.027856,12738000,PGD Nguyễn Tuân,105.8084244,21.0076964,3.483886758363673,TP. Hà Nội,103,67,"9 min
4.7 km",4.7,9 min,part/output_part_103/ket_qua_tu_0_den_99.xlsx,original_output,ok,12640000__12738000,12640000__12738000,"21.02786,105.83412__21.00770,105.80842","21.00770,105.80842__21.02786,105.83412",directed_pair_key_by_code,6.2,4.7,,9 min,,1.3491,-1.5,1.5,0.2419,WATCH_CHANGED,MEDIUM,MEDIUM,12640000__12738000,batch_03
21780,21782,90130000,PGD An Phú,106.7423901,10.9494629,90131000,PGD Thuận An,106.7161132,10.9005291,6.151199708523952,TP. Hồ Chí Minh,218,80,"30 min
12.5 km",12.5,30 min,part/output_part_218/ket_qua_tu_0_den_99.xlsx,original_output,ok,90130000__90131000,90130000__90131000,"10.94946,106.74239__10.90053,106.71611","10.90053,106.71611__10.94946,106.74239",directed_pair_key_by_code,8.4,12.5,,30 min,,2.0321,4.1,4.1,0.4881,SUSPECT_CHANGED,HIGH,HIGH,90130000__90131000,batch_03
14839,14841,14230000,PGD Chợ Hôm,105.8515865,21.0174588,14633000,PGD Hoài Đức,105.7073133,21.0703111,16.08461067693085,TP. Hà Nội,149,39,"46 min
22.1 km",22.1,46 min,part/output_part_149/ket_qua_tu_0_den_99.xlsx,original_output,ok,14230000__14633000,14230000__14633000,"21.01746,105.85159__21.07031,105.70731","21.01746,105.85159__21.07031,105.70731",directed_pair_key_by_code,17.8,22.1,,46 min,,1.374,4.3,4.3,0.2416,WATCH_CHANGED,MEDIUM,MEDIUM,14230000__14633000,batch_03
18917,18919,64032000,PGD Mỹ Phước,106.6070371,11.1326431,88040000,PGD Tân Thành,107.05434,10.6022139,76.58115540373153,TP. Hồ Chí Minh,190,17,"1 hr 20 min
49.4 km",49.4,1 hr 20 min,part/output_part_190/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__88040000,64032000__88040000,"11.13264,106.60704__10.60221,107.05434","10.60221,107.05434__11.13264,106.60704",directed_pair_key_by_code,96.3,49.4,,1 hr 20 min,,0.6451,-46.9,46.9,0.487,SUSPECT_CHANGED,HIGH,HIGH,64032000__88040000,batch_03
16968,16970,32200000,CN Đô Thành,105.7755539,20.9755068,32633000,PGD Hưng Phát,105.7503036,21.045557,8.2183975186002,TP. Hà Nội,170,68,"30 min
8.5 km",8.5,30 min,part/output_part_170/ket_qua_tu_0_den_99.xlsx,original_output,ok,32200000__32633000,32200000__32633000,"20.97551,105.77555__21.04556,105.75030","20.97551,105.77555__21.04556,105.75030",directed_pair_key_by_code,11.2,8.5,,30 min,,1.0343,-2.7,2.7,0.2411,WATCH_CHANGED,MEDIUM,MEDIUM,32200000__32633000,batch_03
24078,24080,90434000,PGD Thái Sơn,106.687313,10.824671,92633000,PGD Bình Đăng,106.6559066,10.7348645,10.55888738583685,TP. Hồ Chí Minh,241,78,"27 min
7.6 km",7.6,27 min,part/output_part_241/ket_qua_tu_0_den_99.xlsx,original_output,ok,90434000__92633000,90434000__92633000,"10.82467,106.68731__10.73486,106.65591","10.73486,106.65591__10.82467,106.68731",directed_pair_key_by_code,14.8,7.6,,27 min,,0.7198,-7.2,7.2,0.4865,SUSPECT_CHANGED,HIGH,HIGH,90434000__92633000,batch_03
7355,7357,12200000,CN Hoàn Kiếm,105.854297,21.022063,13633000,PGD Hào Nam,105.827322,21.0246356,2.814399915371517,TP. Hà Nội,74,55,"15 min
4.1 km",4.1,15 min,part/output_part_74/ket_qua_tu_0_den_99.xlsx,original_output,ok,12200000__13633000,12200000__13633000,"21.02206,105.85430__21.02464,105.82732","21.02206,105.85430__21.02464,105.82732",directed_pair_key_by_code,5.4,4.1,,15 min,,1.4568,-1.3,1.3,0.2407,WATCH_CHANGED,MEDIUM,MEDIUM,12200000__13633000,batch_03
23160,23162,90237000,PGD Gò Dầu,106.626816,10.795744,94631000,PGD Nguyễn Duy Trinh,106.7743632,10.7885566,16.13614292625621,TP. Hồ Chí Minh,232,60,"24 min
10.9 km",10.9,24 min,part/output_part_232/ket_qua_tu_0_den_99.xlsx,original_output,ok,90237000__94631000,90237000__94631000,"10.79574,106.62682__10.78856,106.77436","10.78856,106.77436__10.79574,106.62682",directed_pair_key_by_code,21.2,10.9,,24 min,,0.6755,-10.3,10.3,0.4858,SUSPECT_CHANGED,HIGH,HIGH,90237000__94631000,batch_03
15618,15620,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,32633000,PGD Hưng Phát,105.7503036,21.045557,25.84169193741908,TP. Hà Nội,157,18,"36 min
25.9 km",25.9,36 min,part/output_part_157/ket_qua_tu_0_den_99.xlsx,original_output,ok,14500000__32633000,14500000__32633000,"21.25913,105.84856__21.04556,105.75030","21.04556,105.75030__21.25913,105.84856",directed_pair_key_by_code,34.1,25.9,,36 min,,1.0023,-8.2,8.2,0.2405,WATCH_CHANGED,MEDIUM,MEDIUM,14500000__32633000,batch_03
22434,22436,90135000,PGD Thuận Giao,106.7227778,10.9482778,94633000,PGD Đỗ Xuân Hợp,106.7687958,10.8279369,14.29366354282947,TP. Hồ Chí Minh,225,34,"1 hr 3 min
28.8 km",28.8,1 hr 3 min,part/output_part_225/ket_qua_tu_0_den_99.xlsx,original_output,ok,90135000__94633000,90135000__94633000,"10.94828,106.72278__10.82794,106.76880","10.82794,106.76880__10.94828,106.72278",directed_pair_key_by_code,19.4,28.8,,1 hr 3 min,,2.0149,9.4,9.4,0.4845,SUSPECT_CHANGED,HIGH,HIGH,90135000__94633000,batch_03
5710,5712,10600000,CN Thành phố Hà Nội,105.8563803,21.0294753,12440000,PGD Cửa Nam,105.8417975,21.0278685,1.524052010784967,TP. Hà Nội,58,10,"12 min
1.9 km",1.9,12 min,part/output_part_58/ket_qua_tu_0_den_99.xlsx,original_output,ok,10600000__12440000,10600000__12440000,"21.02948,105.85638__21.02787,105.84180","21.02787,105.84180__21.02948,105.85638",directed_pair_key_by_code,2.5,1.9,,12 min,,1.2467,-0.6,0.6,0.24,WATCH_CHANGED,MEDIUM,MEDIUM,10600000__12440000,batch_03
19526,19528,64036000,PGD Bàu Bàng,106.6362417,11.2429544,92632000,PGD Rạch Ông,106.6853914,10.7475944,55.34224277443624,TP. Hồ Chí Minh,196,26,"1 hr 37 min
97.5 km",97.5,1 hr 37 min,part/output_part_196/ket_qua_tu_0_den_99.xlsx,original_output,ok,64036000__92632000,64036000__92632000,"11.24295,106.63624__10.74759,106.68539","10.74759,106.68539__11.24295,106.63624",directed_pair_key_by_code,65.7,97.5,,1 hr 37 min,,1.7618,31.8,31.8,0.484,SUSPECT_CHANGED,HIGH,HIGH,64036000__92632000,batch_03
8272,8274,12430000,PGD Tây Hồ,105.8125814,21.0733758,12733000,PGD Nguyễn Trãi,105.8075352,20.9942248,8.81677043466687,TP. Hà Nội,83,72,"24 min
15.0 km",15.0,24 min,part/output_part_83/ket_qua_tu_0_den_99.xlsx,original_output,ok,12430000__12733000,12430000__12733000,"21.07338,105.81258__20.99422,105.80754","20.99422,105.80754__21.07338,105.81258",directed_pair_key_by_code,12.1,15.0,,24 min,,1.7013,2.9,2.9,0.2397,WATCH_CHANGED,MEDIUM,MEDIUM,12430000__12733000,batch_03
22923,22925,90235000,PGD Trần Hưng Đạo,106.6935312,10.7656379,92830000,PGD An Nhơn,106.6667107,10.8488493,9.705353133298594,TP. Hồ Chí Minh,230,23,"20 min
6.0 km",6.0,20 min,part/output_part_230/ket_qua_tu_0_den_99.xlsx,original_output,ok,90235000__92830000,90235000__92830000,"10.76564,106.69353__10.84885,106.66671","10.76564,106.69353__10.84885,106.66671",directed_pair_key_by_code,11.6,6.0,,20 min,,0.6182,-5.6,5.6,0.4828,SUSPECT_CHANGED,HIGH,HIGH,90235000__92830000,batch_03
13066,13068,12938000,PGD Nguyễn Văn Linh,105.9379784,21.0203375,32830000,PGD Trung Chính,105.8008666,21.0094211,14.28376508298043,TP. Hà Nội,131,66,"48 min
23.3 km",23.3,48 min,part/output_part_906/ket_qua_tu_0_den_99.xlsx,retry_output,ok,12938000__32830000,12938000__32830000,"21.02034,105.93798__21.00942,105.80087","21.00942,105.80087__21.02034,105.93798",directed_pair_key_by_code,18.8,23.3,,48 min,,1.6312,4.5,4.5,0.2394,WATCH_CHANGED,MEDIUM,MEDIUM,12938000__32830000,batch_03
22194,22196,90133000,PGD An Bình,106.7684689,10.894937,94000000,CN 10 Thành phố Hồ Chí Minh,106.673082,10.765361,17.77986783111954,TP. Hồ Chí Minh,222,94,"1 hr 21 min
37.8 km",37.8,1 hr 21 min,part/output_part_222/ket_qua_tu_0_den_99.xlsx,original_output,ok,90133000__94000000,90133000__94000000,"10.89494,106.76847__10.76536,106.67308","10.76536,106.67308__10.89494,106.76847",directed_pair_key_by_code,25.5,37.8,,1 hr 21 min,,2.126,12.3,12.3,0.4824,SUSPECT_CHANGED,HIGH,HIGH,90133000__94000000,batch_03
9464,9466,12630000,PGD Kim Liên,105.8356637,21.0050688,14030000,PGD Xuân Đỉnh,105.7856899,21.0707024,8.953318090769743,TP. Hà Nội,95,64,"19 min
14.0 km",14.0,19 min,part/output_part_95/ket_qua_tu_0_den_99.xlsx,original_output,ok,12630000__14030000,12630000__14030000,"21.00507,105.83566__21.07070,105.78569","21.00507,105.83566__21.07070,105.78569",directed_pair_key_by_code,11.3,14.0,,19 min,,1.5637,2.7,2.7,0.2389,WATCH_CHANGED,MEDIUM,MEDIUM,12630000__14030000,batch_03
22810,22812,90233000,PGD Sala,106.7243851,10.769637,92431000,PGD Bình Hòa,106.697804,10.813936,5.717833460332757,TP. Hồ Chí Minh,229,10,"12 min
4.3 km",4.3,12 min,part/output_part_229/ket_qua_tu_0_den_99.xlsx,original_output,ok,90233000__92431000,90233000__92431000,"10.76964,106.72439__10.81394,106.69780","10.76964,106.72439__10.81394,106.69780",directed_pair_key_by_code,8.3,4.3,,12 min,,0.752,-4.0,4.0,0.4819,SUSPECT_CHANGED,HIGH,HIGH,90233000__92431000,batch_03
5848,5850,10630000,PGD 94B Trần Hưng Đạo,105.8434938,21.02342,10645000,PGD Royal - City Hà Nội,105.8161661,21.0009894,3.777227299090189,TP. Hà Nội,59,48,"17 min
4.8 km",4.8,17 min,part/output_part_59/ket_qua_tu_0_den_99.xlsx,original_output,ok,10630000__10645000,10630000__10645000,"21.02342,105.84349__21.00099,105.81617","21.00099,105.81617__21.02342,105.84349",directed_pair_key_by_code,6.3,4.8,,17 min,,1.2708,-1.5,1.5,0.2381,WATCH_CHANGED,MEDIUM,MEDIUM,10630000__10645000,batch_03
23162,23164,90237000,PGD Gò Dầu,106.626816,10.795744,94633000,PGD Đỗ Xuân Hợp,106.7687958,10.8279369,15.91501086125048,TP. Hồ Chí Minh,232,62,"24 min
10.9 km",10.9,24 min,part/output_part_232/ket_qua_tu_0_den_99.xlsx,original_output,ok,90237000__94633000,90237000__94633000,"10.79574,106.62682__10.82794,106.76880","10.79574,106.62682__10.82794,106.76880",directed_pair_key_by_code,21.0,10.9,,24 min,,0.6849,-10.1,10.1,0.481,SUSPECT_CHANGED,HIGH,HIGH,90237000__94633000,batch_03
9550,9552,12631000,PGD Cát Linh,105.8342366,21.0291322,12738000,PGD Nguyễn Tuân,105.8084244,21.0076964,3.586023993910922,TP. Hà Nội,96,50,"9 min
4.8 km",4.8,9 min,part/output_part_96/ket_qua_tu_0_den_99.xlsx,original_output,ok,12631000__12738000,12631000__12738000,"21.02913,105.83424__21.00770,105.80842","21.00770,105.80842__21.02913,105.83424",directed_pair_key_by_code,6.3,4.8,,9 min,,1.3385,-1.5,1.5,0.2381,WATCH_CHANGED,MEDIUM,MEDIUM,12631000__12738000,batch_03
22922,22924,90235000,PGD Trần Hưng Đạo,106.6935312,10.7656379,92800000,CN 9 Thành phố Hồ Chí Minh,106.6788024,10.82797,7.115282399856265,TP. Hồ Chí Minh,230,22,"21 min
5.2 km",5.2,21 min,part/output_part_230/ket_qua_tu_0_den_99.xlsx,original_output,ok,90235000__92800000,90235000__92800000,"10.76564,106.69353__10.82797,106.67880","10.76564,106.69353__10.82797,106.67880",directed_pair_key_by_code,10.0,5.2,,21 min,,0.7308,-4.8,4.8,0.48,SUSPECT_CHANGED,HIGH,HIGH,90235000__92800000,batch_03
15077,15079,14234000,PGD Lò Đúc,105.856626,21.01559,32631000,PGD Thành Tây,105.8011343,20.9799725,6.990752492869927,TP. Hà Nội,151,77,"28 min
9.3 km",9.3,28 min,part/output_part_151/ket_qua_tu_0_den_99.xlsx,original_output,ok,14234000__32631000,14234000__32631000,"21.01559,105.85663__20.97997,105.80113","20.97997,105.80113__21.01559,105.85663",directed_pair_key_by_code,12.2,9.3,,28 min,,1.3303,-2.9,2.9,0.2377,WATCH_CHANGED,MEDIUM,MEDIUM,14234000__32631000,batch_03
21438,21440,90042000,PGD Hiệp Bình Phước,106.7247173,10.8631262,90131000,PGD Thuận An,106.7161132,10.9005291,4.263818898384026,TP. Hồ Chí Minh,215,38,"29 min
10.5 km",10.5,29 min,part/output_part_215/ket_qua_tu_0_den_99.xlsx,original_output,ok,90042000__90131000,90042000__90131000,"10.86313,106.72472__10.90053,106.71611","10.86313,106.72472__10.90053,106.71611",directed_pair_key_by_code,7.1,10.5,,29 min,,2.4626,3.4,3.4,0.4789,SUSPECT_CHANGED,HIGH,HIGH,90042000__90131000,batch_03
5895,5897,10630000,PGD 94B Trần Hưng Đạo,105.8434938,21.02342,12934000,PGD Nguyễn Gia Thiều,105.874576,21.0480521,4.231795670584379,TP. Hà Nội,59,95,"22 min
6.1 km",6.1,22 min,part/output_part_59/ket_qua_tu_0_den_99.xlsx,original_output,ok,10630000__12934000,10630000__12934000,"21.02342,105.84349__21.04805,105.87458","21.02342,105.84349__21.04805,105.87458",directed_pair_key_by_code,8.0,6.1,,22 min,,1.4415,-1.9,1.9,0.2375,WATCH_CHANGED,MEDIUM,MEDIUM,10630000__12934000,batch_03
23636,23638,90333000,PGD Vạn Phúc,106.7136198,10.8438678,94231000,PGD Tên Lửa,106.61129,10.75028,15.27165947127678,TP. Hồ Chí Minh,237,36,"40 min
10.9 km",10.9,40 min,part/output_part_237/ket_qua_tu_0_den_99.xlsx,original_output,ok,90333000__94231000,90333000__94231000,"10.84387,106.71362__10.75028,106.61129","10.75028,106.61129__10.84387,106.71362",directed_pair_key_by_code,20.9,10.9,,40 min,,0.7137,-10.0,10.0,0.4785,SUSPECT_CHANGED,HIGH,HIGH,90333000__94231000,batch_03
7747,7749,12236000,PGD Đường Thành,105.8472272,21.030649,12836000,PGD Ocean Park,105.9434603,20.9908633,10.92499657704787,TP. Hà Nội,78,47,"35 min
17.2 km",17.2,35 min,part/output_part_78/ket_qua_tu_0_den_99.xlsx,original_output,ok,12236000__12836000,12236000__12836000,"21.03065,105.84723__20.99086,105.94346","20.99086,105.94346__21.03065,105.84723",directed_pair_key_by_code,13.9,17.2,,35 min,,1.5744,3.3,3.3,0.2374,WATCH_CHANGED,MEDIUM,MEDIUM,12236000__12836000,batch_03
22235,22237,90134000,PGD Đồng An,106.6795064,11.0474348,90330000,PGD An Phú,106.7385273,10.7978598,28.48983547336501,TP. Hồ Chí Minh,223,35,"48 min
19.1 km",19.1,48 min,part/output_part_223/ket_qua_tu_0_den_99.xlsx,original_output,ok,90134000__90330000,90134000__90330000,"11.04743,106.67951__10.79786,106.73853","10.79786,106.73853__11.04743,106.67951",directed_pair_key_by_code,36.6,19.1,,48 min,,0.6704,-17.5,17.5,0.4781,SUSPECT_CHANGED,HIGH,HIGH,90134000__90330000,batch_03
16021,16023,14632000,PGD Thành Thái,105.7941957,21.0288108,32234000,PGD Nam Tân,105.7569267,20.9479254,9.790997695110557,TP. Hà Nội,161,21,"25 min
10.3 km",10.3,25 min,part/output_part_161/ket_qua_tu_0_den_99.xlsx,original_output,ok,14632000__32234000,14632000__32234000,"21.02881,105.79420__20.94793,105.75693","20.94793,105.75693__21.02881,105.79420",directed_pair_key_by_code,13.5,10.3,,25 min,,1.052,-3.2,3.2,0.237,WATCH_CHANGED,MEDIUM,MEDIUM,14632000__32234000,batch_03
21130,21132,90032000,PGD Trường Sơn,106.6641996,10.8051895,92030000,PGD Hòa Bình,106.6749817,10.7525802,5.967277535688303,TP. Hồ Chí Minh,212,30,"22 min
4.6 km",4.6,22 min,part/output_part_212/ket_qua_tu_0_den_99.xlsx,original_output,ok,90032000__92030000,90032000__92030000,"10.80519,106.66420__10.75258,106.67498","10.75258,106.67498__10.80519,106.66420",directed_pair_key_by_code,8.8,4.6,,22 min,,0.7709,-4.2,4.2,0.4773,SUSPECT_CHANGED,HIGH,HIGH,90032000__92030000,batch_03
10082,10084,12637000,PGD Khương Thượng,105.8319653,20.9923063,14432000,PGD Vân Trì,105.8153577,21.1542115,18.08534149139339,TP. Hà Nội,101,82,"28 min
21.3 km",21.3,28 min,part/output_part_101/ket_qua_tu_0_den_99.xlsx,original_output,ok,12637000__14432000,12637000__14432000,"20.99231,105.83197__21.15421,105.81536","20.99231,105.83197__21.15421,105.81536",directed_pair_key_by_code,27.9,21.3,,28 min,,1.1777,-6.6,6.6,0.2366,WATCH_CHANGED,MEDIUM,MEDIUM,12637000__14432000,batch_03
23723,23725,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,93232000,PGD Bình Tân,106.6152019,10.7756765,11.74227049841262,TP. Hồ Chí Minh,238,23,"37 min
8.0 km",8.0,37 min,part/output_part_238/ket_qua_tu_0_den_99.xlsx,original_output,ok,90334000__93232000,90334000__93232000,"10.79416,106.72104__10.77568,106.61520","10.77568,106.61520__10.79416,106.72104",directed_pair_key_by_code,15.3,8.0,,37 min,,0.6813,-7.3,7.3,0.4771,SUSPECT_CHANGED,HIGH,HIGH,90334000__93232000,batch_03
11787,11789,12833000,PGD Long Biên,105.8827076,21.0662337,32038000,PGD Xuân Thủy,105.7916411,21.0160609,10.9747709483147,TP. Hà Nội,118,87,"49 min
28.8 km",28.8,49 min,part/output_part_118/ket_qua_tu_0_den_99.xlsx,original_output,ok,12833000__32038000,12833000__32038000,"21.06623,105.88271__21.01606,105.79164","21.01606,105.79164__21.06623,105.88271",directed_pair_key_by_code,23.3,28.8,,49 min,,2.6242,5.5,5.5,0.2361,WATCH_CHANGED,MEDIUM,MEDIUM,12833000__32038000,batch_03
18857,18859,64031000,PGD Tân Phước Khánh,106.7169545,11.003797,92633000,PGD Bình Đăng,106.6559066,10.7348645,30.63802964533971,TP. Hồ Chí Minh,189,57,"35 min
19.7 km",19.7,35 min,part/output_part_189/ket_qua_tu_0_den_99.xlsx,original_output,ok,64031000__92633000,64031000__92633000,"11.00380,106.71695__10.73486,106.65591","10.73486,106.65591__11.00380,106.71695",directed_pair_key_by_code,37.6,19.7,,35 min,,0.643,-17.9,17.9,0.4761,SUSPECT_CHANGED,HIGH,HIGH,64031000__92633000,batch_03
6985,6987,10641000,PGD Hồng Hà,105.8081136,21.0198576,32031000,PGD Phú Mỹ,105.6650946,20.9293704,17.93708264184702,TP. Hà Nội,70,85,"59 min
27.8 km",27.8,59 min,part/output_part_70/ket_qua_tu_0_den_99.xlsx,original_output,ok,10641000__32031000,10641000__32031000,"21.01986,105.80811__20.92937,105.66509","20.92937,105.66509__21.01986,105.80811",directed_pair_key_by_code,22.5,27.8,,59 min,,1.5499,5.3,5.3,0.2356,WATCH_CHANGED,MEDIUM,MEDIUM,10641000__32031000,batch_03
22773,22775,90233000,PGD Sala,106.7243851,10.769637,90434000,PGD Thái Sơn,106.687313,10.824671,7.337907542829936,TP. Hồ Chí Minh,228,73,"24 min
5.4 km",5.4,24 min,part/output_part_228/ket_qua_tu_0_den_99.xlsx,original_output,ok,90233000__90434000,90233000__90434000,"10.76964,106.72439__10.82467,106.68731","10.76964,106.72439__10.82467,106.68731",directed_pair_key_by_code,10.3,5.4,,24 min,,0.7359,-4.9,4.9,0.4757,SUSPECT_CHANGED,HIGH,HIGH,90233000__90434000,batch_03
